initial_design, DcGain, Voltage_Ripple
"[1.0486931643816097e-05, 1.2442891715917195e-05, 5.718251769571763e-06, 3.2455084588395304e-06, 1.8852123770233166e-05, 3.473118268690723e-06, 3.0953579941559314e-05, 0.0005515971649542684, 6.19709227849596e-05, 0.7191922091907919, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00930502,1.45046
"[1.1350693224637203e-06, 2.2532861776133715e-06, 8.301275086308783e-06, 4.158488225123263e-06, 1.2466319201000042e-05, 1.814782945227801e-05, 0.0006986485245786885, 0.0005355810615363048, 0.0007512406034480447, 0.2721877398576049, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1610127,0.1445681
"[1.2319883903979215e-05, 1.7561735327247704e-05, 1.8157653351592638e-05, 8.973071793667144e-06, 6.897775956021433e-06, 1.5114465312431672e-05, 0.0009478421054461552, 0.00026936143800941197, 0.00011152653666936803, 0.17038790779387014, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7260393,0.01890191
"[1.170559391913679e-05, 1.3546356289274815e-05, 1.94723207423546e-05, 1.899670650184563e-05, 1.2246822588545363e-05, 1.3720146442694352e-05, 0.00040142428998375375, 0.000941060396933324, 0.0008798396269843366, 0.7131919289332187, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.232258,0.0230841
"[1.4771269391160026e-05, 7.362044586203667e-06, 1.1057616109089056e-05, 1.3542441417802194e-06, 3.3880590290122262e-06, 1.3592839148270932e-05, 0.0008507000559716926, 0.0009718411361762241, 0.0007626316985830037, 0.4264853636752848, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.005044198,8.815923
"[5.1412286802691835e-06, 1.3187805089388474e-05, 1.0551252868580119e-05, 2.7766161020545786e-06, 1.1037004056757071e-05, 6.787027557984711e-06, 0.0001322286148429966, 0.000726998125619962, 0.00010180806519577907, 0.47857984533658304, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.005279469,5.919234
"[1.507027138353764e-05, 4.073894866036125e-06, 6.4498768039532065e-06, 1.0375589832521772e-06, 4.77575578363652e-06, 7.167710806042799e-06, 0.0009012056907512268, 0.0006278919265717502, 0.00044126271129092806, 0.1314375208944926, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6764245,0.09915416
"[2.0134849830882165e-06, 1.6808918235790073e-05, 1.464769070947629e-05, 1.5001899040107654e-05, 2.6630082722763183e-06, 3.649737329033479e-06, 9.102647774388966e-05, 7.291219534373893e-05, 0.0005112132961020688, 0.45497129401160263, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02832552,0.3319575
"[1.5457915370788182e-05, 2.244895214893416e-06, 2.6602707224476345e-06, 1.7949558138113855e-05, 1.2855517472034049e-05, 1.3876693445672636e-05, 0.0008153580716321573, 0.00045348272063475977, 0.0009695405226695353, 0.17965705818201932, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.497183,0.08363192
"[1.1195661642902435e-05, 5.3803854244089185e-06, 1.8910437700939763e-05, 1.0533119121953311e-05, 9.736227691056422e-06, 7.502714690426492e-06, 0.0008076300352974293, 0.00023951702170308913, 0.0009865252874917188, 0.6117788421777834, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.119851,0.162683
"[1.1245676752618822e-05, 1.1157926866254071e-06, 1.3478056748476617e-06, 1.5289916806016913e-05, 1.3701090115953966e-05, 1.9647895632881858e-06, 0.00044542040546094875, 0.0008599347685582673, 0.0008127678965969174, 0.14293159242993503, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7489451,0.04166559
"[4.68944913548867e-06, 5.097747337153809e-06, 1.6304766924027836e-05, 1.3950220125988913e-05, 1.4227481745331489e-05, 2.440413976267031e-06, 0.0009721664065698047, 0.000783364635441643, 3.620191521743575e-06, 0.41639004610130653, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1525498,0.60703
"[1.2107750058305236e-06, 1.4153397594645578e-05, 1.327327488080566e-05, 5.4052100840412286e-06, 1.7401476483916516e-05, 1.797033493690504e-05, 0.00024491900000300304, 0.0005669751056865414, 0.0007478347305128161, 0.17248441209510468, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6083767,0.03494031
"[1.2722179798764073e-05, 8.597166618426126e-06, 5.553967872307742e-06, 1.1330651478458403e-05, 1.0481110432531306e-05, 7.532846514084292e-06, 0.0005901027051669235, 3.4395564002536316e-05, 0.0003206734253303732, 0.4664378880516167, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.09666871,0.5459743
"[1.530279134854848e-05, 1.48418116534941e-05, 2.7203118879060547e-06, 1.9011701504160328e-05, 1.0999614205849607e-05, 1.2563626479416204e-05, 0.0006511432334031915, 0.0006343549603386574, 0.0002325964509034834, 0.8255233385301246, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.906214,0.0622274
"[1.7227506658469106e-05, 5.852062473293499e-06, 1.8028609170316103e-05, 7.74563869157001e-06, 1.2429766884480307e-05, 1.8280976827332497e-05, 3.921084707719389e-06, 0.000736904020998661, 0.00020023468966905332, 0.6679284624671444, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.005503561,16.96978
"[5.613713849204159e-06, 1.7178485019292372e-05, 2.7669918487880066e-06, 1.2640715132312974e-05, 9.626447166457824e-06, 1.8034692779202962e-05, 0.0009848342779849022, 0.0009726102365734036, 0.00031610353279122415, 0.6384505774021707, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02717738,0.4548544
"[8.346062113412115e-06, 4.790473020624947e-06, 1.3550677910927273e-05, 4.603653446133093e-06, 4.6934001904239305e-06, 5.828411007212657e-06, 0.0008766551131234461, 0.0006850649872581754, 0.00044180936809115807, 0.6571061262005837, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00362588,9.04914
"[9.779417731569725e-06, 1.0348475350851973e-05, 2.7131379029551914e-06, 1.3378929016240262e-05, 1.4996853634164606e-05, 1.5023202017955809e-05, 0.00017596777550061936, 6.211774567552533e-05, 0.000225550142247971, 0.6838566841446336, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.05568835,1.378769
"[4.753931999881845e-06, 3.426574324821998e-06, 4.2977319950300244e-06, 2.1914824979005015e-06, 2.654997284003011e-06, 1.7481162025341505e-05, 0.00037880914044721167, 0.000928008680249757, 0.0009289536937873754, 0.324457033007215, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0862101,0.7435585
"[1.705903427687936e-05, 1.8740303579980812e-05, 1.97035512054989e-06, 7.148431948241435e-06, 8.264742987312708e-06, 1.641940456921449e-05, 0.00011101163815764185, 0.00019958784836144347, 0.0004195174556861113, 0.5686080907744036, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0758159,0.434124
"[1.608243383813886e-05, 1.7565529677378464e-05, 8.638529772783486e-06, 1.7307588204844577e-06, 1.848553721320062e-05, 8.75598124441083e-06, 0.0009118068602696319, 4.5351386011880175e-05, 0.00043145876307154406, 0.2606791125383729, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2475629,0.05796939
"[5.622234463977647e-06, 1.970026688048565e-05, 1.8576429253738325e-05, 5.2120049781363065e-06, 9.657510360085387e-06, 9.185150636701383e-06, 0.0004411221671507851, 1.5021039500629321e-06, 0.0006877296667701931, 0.6014873009666675, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0204986,0.721599
"[8.234347400676934e-06, 9.163437104062879e-06, 1.6023756928570348e-05, 2.087872743453493e-06, 9.770269816946602e-06, 4.184648287516104e-06, 0.0004421134603453563, 0.0006572230508790701, 0.0008131905164092997, 0.1546836131848557, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.5637054,0.0686267
"[1.9228027634096068e-05, 8.970469792281397e-06, 5.756993188175483e-06, 1.8090062906715984e-05, 1.5005276158850803e-05, 1.0627071553746935e-05, 2.7321130168692426e-05, 0.0007883050860034378, 0.0007829488253111052, 0.8266105339721392, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.21792,0.109702
"[8.953944448748719e-06, 1.658622035135641e-06, 1.1880104905275098e-05, 1.6398026993214339e-06, 1.5456279136730937e-05, 1.2187381973929178e-05, 0.0007415633787242439, 0.00042824531743903784, 0.00024886316783274916, 0.7094993037534052, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.039704,0.772893
"[6.287084679546007e-06, 1.0122996475770089e-05, 9.421784717787213e-06, 1.1923258767292629e-05, 1.8393592695581645e-05, 1.1586418229579568e-05, 0.0007036004747587065, 0.0007367419265747073, 0.0002555047713676051, 0.5619884061106251, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0313943,1.86347
"[1.5531602652902158e-05, 1.2493388554314483e-05, 1.4269960606377615e-05, 1.3832143491804045e-05, 7.73007146639986e-06, 9.296990831659437e-06, 0.0003227939300604606, 0.00033002360247680427, 0.0004578430193696375, 0.3082544662398531, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.275944,0.2080353
"[1.9306989791495694e-05, 6.287084047928551e-06, 1.6395431929900065e-05, 1.5206907244469578e-05, 1.4764689630633793e-05, 1.2246765621119545e-05, 0.0005854916741129178, 0.00037014122113493604, 0.000356758024570573, 0.5756531704141239, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.116305,0.0639708
"[1.2262187624351152e-05, 1.8719022040338746e-05, 1.390796739429453e-05, 6.322412060923215e-06, 5.973374318529897e-06, 1.934913610677445e-05, 0.0007878778237010077, 0.0006131582908084798, 0.0009457004505083568, 0.7044005337547048, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.197741,0.0471153
"[1.7024583551856415e-05, 8.21245688452292e-06, 1.1676893173202084e-05, 8.697166629208004e-06, 1.3776922302004624e-05, 9.674374082949058e-06, 0.0002874737573076848, 0.0007284962581054204, 0.0004887962749850304, 0.7610833714670435, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.153578,0.589536
"[6.934879280515828e-06, 5.636130222791194e-06, 5.188293885086546e-06, 1.14516668279981e-05, 7.3807665407940314e-06, 5.74103652698174e-06, 0.0007269662603076573, 0.0009765137288333866, 0.00040601495055326176, 0.1559046805362081, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.688505,0.04552347
"[1.5405371537639517e-05, 8.94019178633615e-06, 4.9345496557346225e-06, 1.0537351320285149e-05, 1.539656478455303e-05, 9.770196926026223e-06, 0.00043980177453843564, 0.0008830933178144729, 0.00031203396282130844, 0.5096440969024223, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0129172,5.99077
"[5.3822084357471924e-06, 7.266621461097844e-06, 1.4917127974802445e-05, 7.134277743656366e-06, 5.670907537860362e-06, 1.9490535676208152e-05, 0.00028952410482765094, 0.0006634766511107156, 0.0006100622359871586, 0.15818638775655974, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.5674151,0.1108824
"[2.972489831211371e-06, 1.0320169762077877e-05, 1.5196957925833155e-05, 1.5059710437166342e-05, 3.2220088294115246e-06, 1.0523666829145615e-05, 0.0009269662233508135, 0.00028310269263336573, 0.0005614237684437932, 0.35815919276420893, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1338267,0.176683
"[4.427417215531541e-06, 1.644850571640929e-05, 2.8223615520943317e-06, 4.884801943433464e-06, 7.729439665450502e-06, 1.538971277089842e-05, 0.0009526323250865276, 0.00018132776682326757, 0.0002043373907655449, 0.24592015954669497, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4360641,0.3822771
"[1.561569934963636e-05, 7.119611039139381e-06, 1.2570249593898677e-05, 1.1678112609789805e-05, 9.426780883045437e-06, 1.5979975711591696e-05, 0.0006206271264802026, 0.0005853608572155907, 0.00030297876461534486, 0.14214800154059187, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.8417305,0.08438402
"[1.631323716679048e-05, 1.964790419758205e-05, 1.6370709690397006e-05, 4.71486427981145e-06, 1.3134677241925573e-05, 1.287641604246049e-05, 0.0008590820951832406, 0.00025696537554619105, 7.82645425057416e-05, 0.609453492746701, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0745771,0.153768
"[1.1581632068430008e-05, 4.117159202793429e-06, 8.164227755936664e-06, 6.881701237279614e-06, 1.6673908455685587e-05, 1.4370038559140862e-05, 0.0008981852053628289, 0.0005450139669456151, 0.0008668228434306596, 0.5705215681278244, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0710587,0.0869107
"[1.8369089817118234e-05, 1.751619150289207e-05, 6.308704519077718e-06, 9.207461452727299e-06, 1.8815680631151488e-05, 2.044492112966124e-06, 0.0005494600523150535, 0.000604061606233015, 0.0005098753691651015, 0.5518958780940613, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.03939828,0.3373952
"[1.2821998025314474e-05, 1.6963326481007803e-05, 5.965820018217729e-06, 1.261028589560698e-05, 1.4586680512218796e-05, 1.13775804474116e-05, 0.0007705440484567089, 0.0002641948735043426, 0.0007092551110642497, 0.2766072524538046, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2882525,0.02750265
"[5.654906879589571e-06, 9.266484706574274e-06, 8.759728109203731e-06, 1.4183334867614228e-05, 1.6729226411402517e-05, 1.870699443270291e-05, 0.00012903006741484945, 0.00047521647756262815, 0.0005182532555582573, 0.6259980515817851, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0767061,0.640153
"[1.26224775869046e-05, 1.2429647707593522e-06, 1.7377478629364346e-05, 1.4177357652316532e-05, 1.8435410910044725e-05, 5.329432812256813e-06, 0.0005508110762522566, 0.00033232752543834213, 0.0003348645501235348, 0.2888110108899908, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2004286,0.6005565
"[1.388752886566737e-05, 3.1671358527776243e-06, 6.446932862054826e-06, 1.1251110904408134e-05, 1.730501248535404e-05, 1.7568556742458094e-06, 0.00044967469912603956, 0.0005729533980182132, 9.475406039229247e-06, 0.5426280660713503, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0481118,0.986151
"[1.909626102996076e-05, 3.95855443125219e-06, 1.1629531995783106e-05, 8.211185109783474e-06, 4.0323566147247986e-06, 9.128958315494604e-06, 0.00047309186455806563, 0.000502741432160116, 0.0005340633036570397, 0.11892995686109195, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7904479,0.05815663
"[1.7808383924532725e-05, 1.1629416050543472e-05, 1.7644172039618894e-06, 1.4564749651917113e-05, 7.30297093488174e-06, 1.1413303573334357e-05, 0.00012647221958758954, 0.0006235208397130473, 0.0007625292788531196, 0.3426683788692043, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.100224,0.3002809
"[1.3568539667433418e-05, 1.2357156725750798e-05, 1.4528416940410764e-05, 1.1099125085066703e-05, 1.7549999336579977e-05, 5.370156068657579e-06, 0.0001277173780045472, 0.0008130892991673224, 0.0008621235756563847, 0.18003453187467655, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6698499,0.05466696
"[8.437700839918144e-06, 7.186863717887619e-06, 1.935426178570903e-05, 1.7078499522454552e-06, 1.1254467513885621e-05, 1.6241974300615866e-05, 0.00037092789781161185, 0.0007463611817561644, 0.0005158196399845313, 0.12277171001002159, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.6430636,0.029929
"[1.96198307287024e-05, 1.4344123632001264e-05, 1.5359435531896653e-05, 1.8550588463196107e-05, 6.564877531636183e-06, 1.3645205647451686e-05, 0.00048164158743191864, 0.0008573610342280958, 0.0001984590644495508, 0.6219907028427276, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.108861,0.801746
"[1.8311662707099495e-05, 1.2549707566898074e-05, 1.3507000390803668e-05, 8.66479369707368e-06, 1.5201404140952113e-05, 3.832290068791312e-06, 0.0008110799051313019, 0.00020149910390028706, 0.0008809766239730426, 0.7784850999798945, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.741684,0.0792917
"[8.28606135736494e-06, 1.2287036749217257e-05, 1.5252286803783619e-05, 5.509622761464488e-06, 1.0900649734888161e-05, 1.0243741634682829e-06, 0.0007260870283022503, 0.0006911036419651467, 0.00017256176198528276, 0.7364937231702564, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.122786,0.180756
"[1.7682390206753622e-05, 1.7324434283138587e-05, 1.215189182317638e-05, 1.142274985190985e-05, 6.536581719816576e-06, 2.0588591955497284e-06, 0.0003996083749342539, 0.0008194593697970021, 0.00014126659642860003, 0.4170667294487687, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.04480331,0.9960507
"[1.6708504063792754e-05, 5.196386569371875e-06, 1.1735812265639812e-05, 1.9565415702691776e-05, 1.4250934329665046e-05, 1.8621935069243826e-05, 0.0008185143421982172, 0.0003711140041777791, 0.0008611548054290764, 0.30952895590257234, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.2182925,0.4372049
"[6.8484057266088415e-06, 4.918860857694862e-06, 2.6282253036938154e-06, 1.996124983403597e-05, 3.268964851249939e-06, 4.89667046516436e-06, 0.000959156239481903, 0.0009956976687436159, 0.0005980157298654505, 0.5669222598531194, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0249161,1.59582
"[1.2071004597220887e-05, 4.975737188967364e-06, 8.99678327091854e-06, 1.4182273698552741e-05, 5.494584420676029e-06, 8.112610540926433e-06, 4.6952978111277e-05, 0.0007714629762748776, 0.000492382735789214, 0.584840590031886, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0196672,1.25695
"[1.6201015793661455e-06, 2.0235415406051835e-06, 3.0391176812266985e-06, 1.1625497360286598e-05, 2.930472563298041e-06, 7.90507285358953e-06, 0.00012091589717372622, 0.0004671507915806282, 0.0006515464641352824, 0.1564429086722511, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.7121083,0.03322995
"[1.2005606445040646e-06, 1.069771257122527e-05, 1.9808873511273406e-05, 7.096975815226474e-06, 5.84165700476147e-06, 1.9685785768390356e-05, 4.616758387230744e-06, 7.61048303709366e-06, 2.3902645293212652e-05, 0.7053571892617161, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.03670957,1.860271
"[4.8679259414428775e-06, 1.491530458642108e-05, 1.8089465565418444e-05, 2.0525968247616655e-06, 3.5972000834137523e-06, 1.8243654070698957e-05, 0.0008195831233900147, 0.0004901586501102302, 0.0008515994773694602, 0.2732779492550753, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.3769504,0.09153836
"[1.315141563991117e-05, 1.8303237307692916e-05, 1.0406602623529235e-05, 1.9304549100545232e-05, 1.999895802815121e-05, 1.5888427540723122e-05, 0.00047038862846479694, 4.846885645967833e-05, 0.0005504270090470273, 0.4985026115086744, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.00124895,8.00128
"[4.699168513769404e-06, 1.2379286000812586e-05, 7.513172554106795e-06, 7.712926746878845e-06, 9.480846813971993e-06, 5.529751598604943e-06, 7.6325266663475e-06, 0.000600212956630904, 0.00012964966901457282, 0.5391718223275521, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0107346,5.68859
"[9.84118923399452e-06, 4.648271205696444e-06, 1.6718902728581128e-05, 1.8025877434139412e-05, 1.0368098557231657e-05, 1.2856140341315722e-05, 0.0005042597531290868, 0.0006118593383685549, 0.00011632912415769864, 0.7463393447271103, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.117483,0.321193
"[1.5189898020586509e-05, 3.3994313069390375e-06, 6.950827825558364e-06, 7.904300101617955e-06, 2.5408287967724442e-06, 1.7000930061667428e-05, 0.00015374045938462577, 8.354442103213822e-05, 0.000992327998367644, 0.3836188171200624, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02830128,0.8662697
"[6.333243112055477e-06, 1.1260033517252295e-05, 1.1925896917436257e-05, 9.169954781658078e-06, 1.8909048704159807e-05, 1.9489356508670047e-05, 7.162160702573045e-05, 0.0008313583180249417, 0.0003909197878988545, 0.4720176205384282, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.02701975,0.719413
"[4.790687904571669e-06, 9.82271127891639e-06, 3.515752989494719e-06, 4.2875577354375534e-06, 7.87772265825769e-06, 8.276657368049032e-06, 0.000661769786431275, 0.0005776716908280072, 0.00024618312510769723, 0.4398135112477599, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.01646543,0.5057827
"[1.2482222040173776e-05, 7.617264521494878e-06, 1.797578805269673e-05, 1.1836135134035423e-05, 2.858029325998484e-06, 1.8845138570781753e-06, 0.0005479255368516818, 0.0007025707181407958, 0.00041971546291938607, 0.8669707770000146, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.02583,0.0233924
"[2.3289879454395634e-06, 1.4498000352097175e-05, 1.4691400995568983e-05, 1.2044754439080168e-05, 1.4036792603791193e-05, 5.987923714830599e-06, 0.0001519374813282808, 0.0003484229590748067, 0.00011438354141577149, 0.6024232281502033, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0186847,0.600158
"[1.856252974381493e-05, 1.0057519303293606e-05, 1.6087897598975494e-05, 5.047843947259592e-06, 1.2689758746522317e-05, 7.005420225822468e-06, 0.0006068409272048311, 0.00047928275890081885, 0.0003816082752444396, 0.7548228769417722, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.307694,0.0931912
"[1.4160746775511458e-05, 1.805124744673959e-05, 1.6163716602843184e-05, 8.721746480085915e-06, 2.074017746728455e-06, 9.473098207429443e-06, 0.0001343889541631646, 4.1656376899275335e-05, 1.711778785486755e-05, 0.8912853347123435, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",1.31233,0.175712
"[1.60698602717116e-05, 9.113368148642143e-06, 8.259083056508613e-06, 7.877036416994567e-06, 9.40721513348681e-06, 1.9698507078521313e-05, 0.00020278526707316578, 0.0006534465360183386, 0.0002444739337944731, 0.7984513872451198, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.0954196,0.304498
"[1.5948219028134504e-05, 1.7267470080416818e-06, 1.4691617624562981e-05, 4.952501644727953e-06, 3.5612073257695964e-06, 1.9541566206799228e-05, 0.0006855865270617016, 0.0002395743464564395, 0.0008058283120970241, 0.2129503570703854, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.4183236,0.1297015
"[1.1769239226204307e-05, 6.259799774063841e-06, 1.1294253671709784e-06, 3.948986943942744e-06, 3.0925891781454806e-06, 9.20736761038761e-06, 0.0002854394742900269, 0.0006079076875418542, 0.0004168355642582763, 0.295850660426935, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.1736797,0.1402261
"[4.700104265105054e-06, 7.1573757680937035e-06, 1.9131862700607224e-05, 1.256880444259913e-05, 8.356367210573327e-06, 9.901212571968629e-06, 0.00043356587391956693, 0.000903132233685901, 0.000644892996218134, 0.2013791646860073, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.5019064,0.02885247
"[1.0485138308235758e-05, 5.54965002721849e-06, 7.251103765933952e-06, 1.8016255714276043e-05, 4.21902587411422e-06, 1.2646532967025202e-05, 0.0009055723081568174, 0.00036154960855323153, 5.460924490703668e-05, 0.38807786205810646, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]",0.01837417,1.975837
